country_code, organization_type, city_id, city_name, daily_orders, daily_gmv, orders_cdmx, orders_gdl, orders_mty, orders_bog, orders_med, fo_2024, new_rs_daily_orders, rburn_gmv, b2c_gmv,p2c_gmv,ted_gmv,rburn_per_order,b2c_per_order,p2c_per_order,ted_per_order,traffic,shop_enter_uv,click_pay_uv,b_p1,b_p2,b_p1p2,b_cancel_order_rate,b_bad_rating_order_rate,imperfect_order_rate,overdue_order_rate,rs_five_plus
MX,Normal,52260300,Navojoa,34,370.0,90566.11,0.0,0.0,0.0,0.0,0.0,0,83.0,0.141598,0.057264,0.041464,0.240326,34.659405,14.016676,10.149297,58.825378,38096,2705,414,0.07100482990340193,0.15304990757855821,0.010867282654346912,0.010498687664041995,0.005405405405405406,0.010810810810810811,0.16216216216216217,2
MX,CKA,52300900,Veracruz,36,430.71428571428567,102994.7599999999999,0.0,0.0,0.0,0.0,0.0,3,21.142857142857142,0.176931,0.039316,0.025967,0.242214,42.30867,9.40139,6.209433,57.919493,246894,16258,3164,0.06585012191466784,0.1946118833804896,0.012815216246648359,0.01382636655948553,0.013930348258706468,0.014925373134328358,0.1087893864013267,20
MX,Normal,52020200,Tijuana,36,3494.5000000000005,966250.4928571428579,0.0,0.0,0.0,0.0,0.0,9,417.4285714285715,0.134009,0.018436,0.037002,0.189446,37.026179,5.093735,10.223413,52.343327,2280853,150206,26389,0.06585518663412329,0.17568539206156877,0.011569794283103733,0.020323937081451488,0.018966082254628872,0.018310666885138455,0.12169637369391519,210
MX,CKA,52250400,Los Mochis-Guasave,35,354.7142857142857,100931.0742857142855,0.0,0.0,0.0,0.0,0.0,0,26.714285714285715,0.136361,0.07404,0.039589,0.24999,38.800399,21.067451,11.264833,71.132682,243951,15476,2657,0.06343896930121212,0.17168518997156887,0.01089153149607913,0.009062253743104806,0.010471204188481676,0.010068465565847765,0.13370922271445831,20
CO,Normal,57370100,Valledupar,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52070900,Tapachula,36,201.57142857142858,51820.8900000000001,0.0,0.0,0.0,0.0,0.0,0,24.42857142857143,0.13048,0.019608,0.038463,0.188552,33.544373,5.041021,9.888292,48.473685,181015,10834,1523,0.05985139353092285,0.14057596455602733,0.008413667375631853,0.015027322404371584,0.013465627214741318,0.011339475549255847,0.1566265060240964,17
MX,CKA,52030200,La Paz,35,140.42857142857142,44699.3985714285715,0.0,0.0,0.0,0.0,0.0,0,3.2857142857142856,0.092112,0.053653,0.026108,0.171873,29.31999,17.077996,8.310295,54.708281,79961,5349,1022,0.06689511136679131,0.19106375023368855,0.012781230850039394,0.007952286282306162,0.014242115971515769,0.024415055951169887,0.09053916581892167,11
MX,CKA,52080400,Delicias,35,45.71428571428571,12305.9342857142857,0.0,0.0,0.0,0.0,0.0,null,null,0.158924,0.0506,0.043544,0.253068,42.781031,13.621156,11.721813,68.124,25413,1421,341,0.05591626332979184,0.23997185080928923,0.013418329201589738,0.006191950464396285,0.009375,0.0,0.1125,2
MX,Normal,52060100,Colima,34,1472.0,372988.82,0.0,0.0,0.0,0.0,0.0,0,118.0,0.128157,0.040602,0.056615,0.225374,32.473478,10.288193,14.34553,57.107201,130266,8631,1528,0.06625673621666436,0.1770362646275055,0.01172984508620822,0.011984021304926764,0.01358695652173913,0.014945652173913044,0.14470108695652173,8
MX,Normal,52140500,Guadalajara,34,16628.0,4356159.21,0.0,16628.0,0.0,0.0,0.0,1,2008.0,0.183109,0.044971,0.035308,0.263389,47.970527,11.781442,9.249958,69.001927,1554746,102857,17350,0.06615678702501888,0.16868078983443033,0.011159379088288377,0.01416778877114923,0.017861438537406783,0.020687996151070483,0.11278873917228104,70
CO,CKA,57220100,Ibagu¨¦,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52280400,Victoria,37,795.6666666666666,214960.0066666666667,0.0,0.0,0.0,0.0,0.0,2,109.5,0.177423,0.036582,0.048578,0.262583,47.933088,9.883119,13.124057,70.940264,522276,33313,4998,0.06378428263983028,0.1500315192267283,0.009569652827240769,0.012026090501426825,0.0106828655215752,0.01193967322999581,0.10542863131418989,43
MX,Normal,52131100,Pachuca,36,460.0,108124.7342857142855,0.0,0.0,0.0,0.0,0.0,3,43.00000000000001,0.158543,0.03212,0.037056,0.22772,37.266217,7.549925,8.710261,53.526404,363848,22248,3528,0.06114641278775752,0.15857605177993528,0.009696356720388735,0.0234375,0.020186335403726708,0.016149068322981366,0.13850931677018632,22
MX,Normal,52210400,Puebla,37,3180.466666666667,743708.7770000000013,0.0,0.0,0.0,0.0,0.0,26,482.46666666666664,0.231254,0.051856,0.026546,0.309656,54.075857,12.125898,6.20743,72.409185,2054919,125825,20702,0.06123112395184433,0.16453010133121398,0.010074363028421072,0.017747372595677175,0.019180379415155643,0.020176082171680116,0.13097734899328858,150
CR,Normal,506050100,Limon,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52160900,Zamora,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52110400,Irapuato,34,135.0,40233.95,0.0,0.0,0.0,0.0,0.0,0,4.0,0.07116,0.021599,0.02444,0.117199,21.207778,6.437037,7.283778,34.928593,15211,964,153,0.06337518900795477,0.15871369294605808,0.01005851028860693,0.03496503496503497,0.007407407407407408,0.007407407407407408,0.1111111111111111,0
MX,CKA,52190500,Monterrey,37,6520.000000000001,1940120.1666666666656,0.0,0.0,6520.000000000001,0.0,0.0,7,178.0,0.178797,0.017473,0.046316,0.242586,53.203688,5.199242,13.782089,72.185019,2940991,206434,40924,0.0701919863066565,0.19824253756648613,0.013915037482263632,0.011776372877153836,0.011784253578732107,0.015925357873210633,0.16079143127380557,296
MX,Normal,52071100,Tuxtla Gutierrez,35,2024.8095238095239,473708.467619047619,0.0,0.0,0.0,0.0,0.0,8,410.23809523809524,0.165035,0.03697,0.055566,0.257572,38.609403,8.649008,12.999538,60.25795,1526735,94610,14776,0.06196884200598008,0.15617799386956982,0.009678169426914298,0.009537632179141614,0.012702893436838392,0.015031757233592097,0.14686992730609078,93
MX,Normal,52120200,Acapulco,36,282.8571428571429,72708.1285714285709,0.0,0.0,0.0,0.0,0.0,1,61.857142857142854,0.132595,0.014929,0.033657,0.181182,34.083374,3.837591,8.651561,46.572525,229315,15984,2154,0.06970324662582038,0.13475975975975976,0.009393192769770839,0.0183752417794971,0.015151515151515152,0.017676767676767676,0.09646464646464646,19
MX,CKA,52300900,Veracruz,35,419.5714285714285,102298.6885714285719,0.0,0.0,0.0,0.0,0.0,0,8.428571428571429,0.184167,0.032489,0.025892,0.242548,44.903088,7.921253,6.312915,59.137256,252883,15944,3079,0.06304891985621809,0.1931133968891119,0.012175591083623653,0.01030242605516783,0.011235955056179775,0.009533537623425264,0.10255536626916524,20
MX,Normal,52260200,Hermosillo,37,1605.9333333333334,415488.2956666666658,0.0,0.0,0.0,0.0,0.0,7,259.43333333333334,0.199546,0.040859,0.01848,0.258885,51.61868,10.5694,4.780442,66.968522,1057735,67466,10309,0.063783461831177,0.15280289330922242,0.0097462975130822,0.017155395970476762,0.014536392897933756,0.017339840099678122,0.1441038961038961,84
MX,CKA,52120200,Acapulco,36,38.57142857142858,11450.9657142857143,0.0,0.0,0.0,0.0,0.0,0,2.142857142857143,0.044649,0.024829,0.028268,0.097746,13.255148,7.371222,8.392185,29.018556,47504,2757,288,0.05803721791849108,0.1044613710554951,0.006062647356012125,0.01079136690647482,0.011111111111111112,0.014814814814814815,0.2518518518518518,3
MX,CKA,52030200,La Paz,36,129.85714285714283,39785.8399999999998,0.0,0.0,0.0,0.0,0.0,0,2.5714285714285716,0.094582,0.029342,0.027115,0.151038,28.978229,8.989714,8.30747,46.275413,76783,5031,948,0.06552231613768673,0.18843172331544425,0.012346482945443653,0.00968783638320775,0.014301430143014302,0.0242024202420242,0.0847084708470847,8
MX,CKA,52200100,Oaxaca,35,891.5714285714286,239668.0028571428573,0.0,0.0,0.0,0.0,0.0,0,29.28571428571429,0.234117,0.03993,0.024102,0.298149,62.934281,10.733751,6.478904,80.146936,400345,27546,6429,0.06880565512245689,0.23339141799172294,0.016058649414879667,0.007061038757257178,0.007851305880467873,0.00801153661272232,0.13731773754206056,53
MX,CKA,52070900,Tapachula,37,17.0,4273.1966666666666,0.0,0.0,0.0,0.0,0.0,0,1.0,0,0.029564,0.031783,0.061348,0,7.431373,7.989216,15.420588,10729,611,108,0.05694845745176624,0.176759410801964,0.010066175785254917,0.0,0.0196078431372549,0.0,0.10784313725490197,1
CO,CKA,57370100,Valledupar,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52301200,Cordoba,37,480.86666666666673,112560.0693333333337,0.0,0.0,0.0,0.0,0.0,2,75.70000000000002,0.1215,0.029583,0.046732,0.197815,28.440832,6.924742,10.939005,46.304579,276019,18365,3029,0.0665352747455791,0.1649332970323986,0.010973882232744847,0.01680672268907563,0.01490467937608319,0.014558058925476604,0.15058986814712005,21
MX,Normal,52120200,Acapulco,34,355.0,106763.11,0.0,0.0,0.0,0.0,0.0,0,88.0,0.146519,0.016541,0.029681,0.192742,44.064282,4.974676,8.926394,57.965352,48050,2845,400,0.05920915712799168,0.140597539543058,0.008324661810613945,0.01912568306010929,0.016901408450704224,0.02535211267605634,0.09295774647887324,0
MX,Normal,52020200,Tijuana,35,3331.4285714285706,906395.7485714285719,0.0,0.0,0.0,0.0,0.0,8,366.7142857142856,0.145648,0.033841,0.034955,0.214444,39.627087,9.207193,9.510344,58.344625,2084444,139121,25145,0.06674249823933864,0.18074194406308178,0.01206316888340488,0.01804635761589404,0.014751286449399657,0.015051457975986279,0.08877262200874861,199
MX,Normal,52100200,Durango,35,2533.214285714285,572015.4792857142848,0.0,0.0,0.0,0.0,0.0,9,278.64285714285717,0.139876,0.024431,0.030194,0.194501,31.584724,5.516589,6.817859,43.919172,1528371,98208,18440,0.06425664972706234,0.1877647442163571,0.012065133400201914,0.01812688821752266,0.01590434831650781,0.015735153121651343,0.08500197416661966,165
MX,Normal,52301300,Orizaba,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52260400,Nogales(SON),37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,29,3,0,0.10344827586206896,0.0,0.0,null,null,null,null,0
MX,CKA,52240400,San Luis Potosi,37,558.0000000000001,142661.4266666666669,0.0,0.0,0.0,0.0,0.0,0,30.333333333333332,0.165891,0.03265,0.03055,0.229091,42.412628,8.347446,7.810508,58.570582,237986,16900,3600,0.07101258057196642,0.21301775147928995,0.015126940240182195,0.008189776899181022,0.017921146953405017,0.019115890083632018,0.13978494623655913,30
MX,CKA,52100200,Durango,35,1364.7142857142858,382253.3857142857146,0.0,0.0,0.0,0.0,0.0,0,124.00000000000001,0.187985,0.029324,0.023752,0.241061,52.654066,8.213534,6.652989,67.520588,678313,45645,9927,0.06729194339486343,0.2174827472888597,0.014634836719921334,0.012851897184822521,0.012875536480686695,0.013817648906102795,0.13968586387434556,82
CO,Normal,57370100,Valledupar,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52090100,Mexico City,36,19464.650000000005,4851363.9767142857117,19464.650000000005,0.0,0.0,0.0,0.0,131,3185.507142857144,0.151754,0.032509,0.050368,0.234631,37.823565,8.102584,12.55379,58.479939,15706916,956411,145383,0.06089107498887751,0.1520089166686707,0.009255986343850059,0.019331063770048784,0.021286122182341327,0.022732110482314168,0.12603437768460934,1082
MX,CKA,52110600,Salamanca,34,37.0,11274.51,0.0,0.0,0.0,0.0,0.0,0,4.0,0.01996,0.023495,0.0242,0.067655,6.082162,7.159459,7.374054,20.615676,4708,290,37,0.06159728122344945,0.12758620689655173,0.007858963466440102,0.02631578947368421,0.05405405405405406,0.02702702702702703,0.2702702702702703,0
MX,CKA,52010100,Aguascalientes,34,787.0,249696.77,0.0,0.0,0.0,0.0,0.0,0,12.0,0.257884,0.024144,0.021245,0.303272,81.820483,7.660241,6.740572,96.221296,72705,5047,853,0.0694175091121656,0.16901129383792352,0.011732343030052954,0.016049382716049384,0.008894536213468869,0.010165184243964422,0.11689961880559085,4
MX,Normal,52280300,Tampico,36,1359.985714285714,347396.3506666666661,0.0,0.0,0.0,0.0,0.0,4,199.12857142857143,0.236892,0.045097,0.040207,0.322196,60.50494,11.518317,10.269225,82.292481,927155,59760,9976,0.06445524211162103,0.16693440428380188,0.010759797444871677,0.011463664278403275,0.011348113901439529,0.014185142376799412,0.14230162900683133,76
MX,CKA,52140500,Guadalajara,35,7253.0,1883009.3571428571437,0.0,7253.0,0.0,0.0,0.0,2,474.0,0.158793,0.021391,0.038158,0.218342,41.225532,5.553472,9.90662,56.685624,3773336,241689,52729,0.0640518098573782,0.21816880371055364,0.013974106732080048,0.010193071023931558,0.014713123633570345,0.016072167182052746,0.09954501585550807,398
MX,CKA,52230300,Chetumal,37,8.666666666666666,2510.1333333333334,0.0,0.0,0.0,0.0,0.0,0,8.666666666666666,0.065534,0.024501,0.031832,0.121867,18.980769,7.096154,9.219615,35.296538,5683,494,58,0.08692591940876297,0.11740890688259109,0.01020587717754707,0.07142857142857142,0.0,0.019230769230769232,0.09615384615384616,0
CO,CKA,57070100,Cartagena,37,83.66666666666667,3425200.1666666666668,0.0,0.0,0.0,0.0,0.0,0,2.6666666666666665,0.187804,0.059726,0.115477,0.363006,7688.428287,2445.083665,4727.466135,14860.978088,104766,6350,614,0.06061126701410763,0.09669291338582676,0.0058606799916003285,0.008960573476702509,0.037848605577689244,0.037848605577689244,0.24900398406374502,4
MX,CKA,52210600,Tehuacan,36,54.42857142857142,14366.07,0.0,0.0,0.0,0.0,0.0,0,16.428571428571427,0.246345,0.083999,0.033029,0.363372,65.021102,22.170919,8.717664,95.909685,21195,1579,393,0.07449870252418023,0.24889170360987967,0.01854210898796886,0.005115089514066497,0.0026246719160104987,0.007874015748031496,0.09973753280839895,2
MX,CKA,52080200,Chihuahua,37,2492.333333333333,672076.3099999999996,0.0,0.0,0.0,0.0,0.0,0,159.33333333333334,0.146468,0.034888,0.046275,0.227631,39.496283,9.40785,12.478356,61.382489,940997,69401,15727,0.07375262620390925,0.22661056757107245,0.016713124483925028,0.009289545989794583,0.0125050153805002,0.012304400160492175,0.08800320984352013,129
MX,CKA,52280400,Victoria,37,179.83333333333334,49073.2883333333333,0.0,0.0,0.0,0.0,0.0,null,null,0.201175,0.025932,0.05084,0.277946,54.896923,7.076339,13.873336,75.846599,104525,6495,1130,0.062138244439129395,0.1739799846035412,0.010810810810810811,0.007272727272727273,0.014828544949026877,0.018535681186283594,0.18181818181818182,11
CO,CKA,57390100,C¨²cuta,35,3.142857142857143,98076.8571428571428,0.0,0.0,0.0,0.0,0.0,null,null,0.055738,0.015169,0.25925,0.330157,1739.363636,473.363636,8090.227273,10302.954545,15775,528,26,0.03347068145800317,0.04924242424242424,0.0016481774960380349,0.0,0.09090909090909091,0.13636363636363635,0.22727272727272727,0
MX,CKA,52020200,Tijuana,37,1844.1666666666667,576291.4983333333325,0.0,0.0,0.0,0.0,0.0,1,137.66666666666666,0.160724,0.029454,0.03942,0.229599,50.22548,9.204328,12.318464,71.748272,900602,56378,11831,0.0626003495439717,0.2098513604597538,0.01313676851705859,0.014044213263979194,0.0175327609579756,0.019069136918210574,0.13212833258020787,107
MX,CKA,52210600,Tehuacan,34,64.0,20613.49,0.0,0.0,0.0,0.0,0.0,0,19.0,0.278469,0.069732,0.037419,0.385621,89.690938,22.459844,12.052188,124.202969,4023,307,62,0.07631121053939846,0.20195439739413681,0.015411384538901318,0.0,0.015625,0.015625,0.28125,1
MX,CKA,52220400,Queretaro,36,1259.1428571428573,387838.6214285714289,0.0,0.0,0.0,0.0,0.0,4,71.28571428571428,0.221811,0.050556,0.030117,0.302484,68.321795,15.572164,9.276655,93.170614,733439,50112,9315,0.06832470048633901,0.18588362068965517,0.01270044270893694,0.009683098591549295,0.01951440889493987,0.021443158611300205,0.18130247333787156,73
MX,CKA,52240400,San Luis Potosi,36,590.8571428571428,147869.4457142857143,0.0,0.0,0.0,0.0,0.0,0,22.999999999999996,0.149839,0.030199,0.029086,0.209123,37.499021,7.557725,7.27904,52.335786,310911,21458,4356,0.06901653527858455,0.20300121166930749,0.014010440286770169,0.00890555425357394,0.013781431334622824,0.014990328820116054,0.1470019342359768,33
CO,Normal,57050100,Manizales,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52220400,Queretaro,34,2550.0,677815.4,0.0,0.0,0.0,0.0,0.0,1,313.0,0.164591,0.032612,0.035439,0.232643,43.749965,8.668718,9.420133,61.838816,277559,17291,2673,0.06229666485323841,0.1545890925915216,0.009630384891140263,0.012962256957682043,0.017254901960784313,0.01803921568627451,0.09647058823529411,6
MX,CKA,52080800,Jaurez CHIH,35,3189.1428571428573,1131232.4799999999995,0.0,0.0,0.0,0.0,0.0,0,319.4285714285714,0.195607,0.030479,0.039294,0.265379,69.384548,10.811173,13.937956,94.133677,1635977,114792,24102,0.07016724562753633,0.20996236671545054,0.014732480957861878,0.008897485493230174,0.014961476437914352,0.014737502239741981,0.1545181667488016,153
CO,Normal,57380100,Bogot¨¢_ D.C.,36,6819.821428571427,322032633.5000000000009,0.0,0.0,0.0,6819.821428571427,0.0,40,1334.9642857142858,0.283511,0.035859,0.096169,0.415538,13387.413675,1693.265135,4541.095333,19621.774142,6017540,381138,52079,0.0633378423741263,0.13664079677177296,0.008654533247805582,0.017372141041931386,0.03089781725250325,0.031128241652352423,0.15280950684299877,353
MX,Normal,52100200,Durango,37,2445.833333333333,538450.0183333333345,0.0,0.0,0.0,0.0,0.0,9,282.66666666666674,0.137193,0.022502,0.028256,0.187951,30.202995,4.953803,6.220585,41.377383,1185811,76335,15353,0.06437366494323295,0.201126612956049,0.012947257193599992,0.0166005291005291,0.01403747870528109,0.013560477001703578,0.07326381789681728,128
MX,Normal,52030200,La Paz,35,1118.8857142857144,312937.5465714285725,0.0,0.0,0.0,0.0,0.0,7,201.45714285714288,0.111164,0.024573,0.035614,0.171351,31.096656,6.874024,9.962547,47.933226,758481,51245,8245,0.06756266801673344,0.16089374573129087,0.010870410728811928,0.016590318187445833,0.01417805594584238,0.014561246647081364,0.14108626198083066,71
MX,Normal,52300200,Coatzacoalcos,37,221.99999999999997,66421.2533333333337,0.0,0.0,0.0,0.0,0.0,0,20.333333333333336,0.200958,0.061075,0.031724,0.293758,60.125743,18.273386,9.491764,87.890893,175401,10618,1417,0.060535572773245304,0.13345262761348653,0.00807863125067702,0.024390243902439025,0.018018018018018018,0.014264264264264264,0.16691729323308271,10
MX,Normal,52110400,Irapuato,36,493.1428571428572,116603.8128571428574,0.0,0.0,0.0,0.0,0.0,3,35.42857142857143,0.117809,0.013234,0.030681,0.161724,27.856008,3.129143,7.254589,38.239739,383847,22564,3721,0.05878383835226014,0.16490870413047332,0.00969396660648644,0.026900905846829536,0.013325608342989572,0.01477404403244496,0.13035921205098494,26
MX,Normal,52290100,Apizaco,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
CO,Normal,57330100,Cali,36,3391.0,141410497.0000000000019,0.0,0.0,0.0,0.0,0.0,10,598.8571428571428,0.24607,0.064816,0.100362,0.411249,10261.557105,2702.925138,4185.285293,17149.767536,2864852,193498,25706,0.067542058019053,0.13284891833507323,0.00897288934995595,0.015411926087307352,0.02422378565109323,0.02135905969583351,0.122148669730573,174
MX,Normal,52210600,Tehuacan,37,207.0,47862.0183333333337,0.0,0.0,0.0,0.0,0.0,1,9.833333333333332,0.181803,0.016546,0.031359,0.229708,42.03595,3.825805,7.250789,53.112544,162016,9303,1361,0.057420254789650405,0.14629689347522304,0.00840040489828165,0.029635258358662615,0.015297906602254429,0.013687600644122383,0.14009661835748793,9
MX,Normal,52110500,Leon,34,2435.0,640157.95,0.0,0.0,0.0,0.0,0.0,1,336.0,0.183993,0.037009,0.03704,0.258043,48.371585,9.729676,9.737758,67.839018,279431,16769,2611,0.060011237121149766,0.1557039775776731,0.009343988319119926,0.018225039619651346,0.01642710472279261,0.01642710472279261,0.12114989733059549,3
MX,CKA,52250100,Culiacan,36,2153.085714285715,608259.4065714285713,0.0,0.0,0.0,0.0,0.0,1,191.65714285714284,0.141276,0.050018,0.035936,0.22723,39.910782,14.130363,10.152171,64.193316,1153476,79514,15809,0.06893424743991206,0.19882033352617148,0.013705530067378948,0.00631931906112974,0.012675869392089196,0.014865941067162198,0.15542872312184763,121
MX,CKA,52040200,Carmen,34,18.0,5527.12,0.0,0.0,0.0,0.0,0.0,null,null,0,0.021892,0.032726,0.054618,0,6.722222,10.048889,16.771111,1933,110,18,0.056906363166063116,0.16363636363636364,0.009311950336264873,0.0,0.0,0.0,0.3333333333333333,0
MX,Normal,52080200,Chihuahua,36,1523.5714285714287,398563.455714285715,0.0,0.0,0.0,0.0,0.0,9,186.42857142857142,0.13377,0.015288,0.044377,0.193434,34.993864,3.999285,11.608841,50.60199,1177406,78718,11363,0.06685714188648606,0.14435072029269036,0.00965087658802486,0.026043074704875192,0.015096108766994843,0.01631504922644163,0.08937447247491326,90
MX,CKA,52040100,Campeche,34,27.0,7049.42,0.0,0.0,0.0,0.0,0.0,0,14.0,0.144384,0.04244,0.04012,0.226943,37.697037,11.080741,10.474815,59.252593,6204,279,28,0.04497098646034816,0.1003584229390681,0.004513217279174726,0.0,0.037037037037037035,0.037037037037037035,0.1111111111111111,0
MX,CKA,52070200,Comitan de Dominguez,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52110200,Celaya,34,315.0,117721.66,0.0,0.0,0.0,0.0,0.0,0,2.0,0.192902,0.020822,0.020172,0.233896,72.091397,7.781429,7.538857,87.411683,29139,1849,316,0.06345447681801022,0.17090319091400757,0.01084457256597687,0.0,0.031746031746031744,0.02857142857142857,0.2253968253968254,0
MX,CKA,52060200,Manzanillo,34,179.0,55599.4,0.0,0.0,0.0,0.0,0.0,null,null,0.053208,0.038715,0.039427,0.13135,16.527039,12.025196,12.246425,40.798659,8526,745,184,0.0873797794980061,0.24697986577181208,0.021581046211588083,0.005405405405405406,0.0,0.01675977653631285,0.2905027932960894,2
MX,Normal,52110300,Guanajuato,36,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52230100,Cancun,37,1161.0,394005.848333333333,0.0,0.0,0.0,0.0,0.0,0,41.33333333333333,0.244412,0.023367,0.039769,0.307547,82.945589,7.929898,13.49618,104.371667,497498,34648,7274,0.06964450108342143,0.20993996767490186,0.014621164306188166,0.008818589025755878,0.014068331897789263,0.01737008326155613,0.15432098765432098,49
CR,CKA,506050100,Limon,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52160800,Uruapan,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
CO,CKA,57210100,Villavicencio,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52160400,Morelia,36,2157.1428571428573,471736.6599999999999,0.0,0.0,0.0,0.0,0.0,7,254.28571428571428,0.163786,0.031797,0.049256,0.244839,35.817631,6.953661,10.771496,53.542788,1305419,90000,15866,0.068943381397084,0.17628888888888888,0.01215395210273483,0.013512643974004247,0.016158940397350992,0.017218543046357615,0.0923311460197521,119
MX,CKA,52050300,Piedras Negras,34,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52190500,Monterrey,37,9667.166666666666,2530394.2041666666674,0.0,0.0,9667.166666666666,0.0,0.0,35,982.3333333333333,0.166124,0.022502,0.051744,0.240369,43.483453,5.889863,13.544095,62.917412,5072786,335386,60906,0.06611475429872264,0.1815997089920271,0.012006420140727402,0.016048211223759344,0.011103639717926172,0.013327815996827532,0.11354811989853146,486
MX,CKA,52020300,Ensenada,34,756.0,227415.49,0.0,0.0,0.0,0.0,0.0,0,72.0,0.179223,0.027623,0.03448,0.241326,53.91291,8.309246,10.37213,72.594286,50028,3283,775,0.06562325097945151,0.23606457508376485,0.015491324858079476,0.009067357512953367,0.022486772486772486,0.021164021164021163,0.15608465608465608,8
MX,CKA,52120500,Chilpancingo de los Bravo,35,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52020200,Tijuana,34,2358.0,765049.52,0.0,0.0,0.0,0.0,0.0,0,112.0,0.155269,0.029293,0.036854,0.221415,50.376688,9.503953,11.957176,71.837816,194511,12381,2470,0.06365192714036738,0.19949923269525888,0.012698510624077815,0.011666666666666667,0.014843087362171332,0.018659881255301103,0.1272264631043257,7
MX,CKA,52301000,Xalapa,34,77.0,23516.06,0.0,0.0,0.0,0.0,0.0,0,13.0,0.126779,0.055049,0.035655,0.217483,38.718701,16.812208,10.889091,66.42,14749,732,83,0.04963048342260492,0.1133879781420765,0.005627500169503017,0.024390243902439025,0.025974025974025976,0.05194805194805195,0.03896103896103896,0
MX,Normal,52260400,Nogales(SON),35,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,11,0,0,0.0,null,0.0,null,null,null,null,0
MX,CKA,52260900,Guaymas,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52080200,Chihuahua,35,2515.4285714285716,686085.5171428571437,0.0,0.0,0.0,0.0,0.0,0,135.0,0.134288,0.033565,0.041979,0.209832,36.627059,9.154859,11.449864,57.231782,1236607,89349,18750,0.07225335130724636,0.2098512574287345,0.015162456625265747,0.009534306971617525,0.01345979100408905,0.014311676510676965,0.10626455387061964,150
MX,CKA,52302300,Las Choapas,36,9.142857142857142,2786.0828571428572,0.0,0.0,0.0,0.0,0.0,null,null,0.051173,0.039328,0.030273,0.120774,15.59375,11.984375,9.225,36.803125,7408,494,79,0.06668466522678186,0.15991902834008098,0.01066414686825054,0.0,0.015625,0.015625,0.671875,0
MX,CKA,52240100,Valles City,36,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52301300,Orizaba,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
PE,Normal,51541300,Lima,36,2420.4857142857145,98129.063095238096,0.0,0.0,0.0,0.0,0.0,6,453.34285714285716,0.256624,0.049818,0.069011,0.375453,10.403828,2.019688,2.797761,15.221276,2250103,137099,18320,0.06093009964432739,0.13362606583563702,0.008141849506444816,0.01639528354856822,0.020776767796009916,0.019773344351316256,0.1334948587637395,111
